,word,tfidf
3326,商业价值,2.0727489358459152
5684,类产品,2.0651772940618085
5743,索引,2.0640551195753325
4124,恢复,2.060947276012543
2366,丰厚,2.059072817406452
3390,国际,2.054201003963622
874,hibernate,2.0538208097797153
2338,中型,2.050309370336541
3376,国外,2.0491517626543807
2011,tidb,2.047359873450162
1339,nginx,2.0466331420522494
588,emr,2.0434418754813555
3705,宣讲,2.0427238708822766
6003,舆情,2.0390781105455766
4023,引导,2.036790528843081
158,axure,2.0362687494767897
4954,氛围,2.03453356831146
3163,参考,2.0324120924838995
1471,pb,2.0290467488666666
3997,开发进度,2.0266192271131676
6145,表现,2.0186114833713713
2384,主职责,2.013342381415581
1070,kerberos,2.0115017696358635
2870,决策树,2.0113999781488237
2254,专员,2.0080591670864476
6212,解读,2.007495448767281
1347,nodejs,2.0073795331954756
5706,精细化,2.007120055583476
1939,svm,2.0052473840191567
2690,修订,2.003506905936033
6951,领先,2.0033018884723615
6622,进步,1.9965584269807388
6932,顾问,1.9957466971589244
3194,发放,1.9924433798095147
2258,专注,1.9856400513831698
2164,word,1.9794913090502413
4607,整体规划,1.9760959109712701
3431,基功,1.972030403657023
4102,性化,1.9660426036814975
3587,学专科,1.9648946182631506
5372,电子信息,1.9645840178498188
6556,软件测试,1.9623321621504861
7009,驾驶舱,1.9590498847231592
3808,工厂,1.9580294522711914
4688,时序,1.9576950936893192
5138,清理,1.9545801869952086
4555,数分析系统,1.9541401615790732
4792,材料,1.9457585507463497
4705,易性,1.9429936250154722
5019,洞察力,1.9325527655516086
4384,排错,1.9288073398459307
4830,标准规范,1.926943346850686
1940,svn,1.924354362476618
6523,轨迹,1.9239691396719318
1725,sap,1.9237841183817055
3925,广阔,1.9192154861235402
4307,拆解,1.9131072320524896
4543,敬业,1.9118274708738046
1276,mppdb,1.910571572246894
1394,oozie,1.9100205758735487
3290,周期,1.9029302501576044
1069,keras,1.8970830642245493
1008,javaee,1.891054673119796
4221,扩展性,1.8906888656103722
3335,商务,1.8842501813727144
844,hana,1.8830556865940793
808,gp,1.8697511077266624
612,etc,1.863072130481239
69,and,1.85874022570377
540,dubbo,1.8529286812088255
3850,市场调研,1.8526225847439433
5191,灵运,1.85201117237276
787,golang,1.8414279277635246
2022,tomcat,1.8385702842469485
3848,市场营销,1.8381124491099359
7010,验丰富,1.835113429622666
1702,rocketmq,1.8343047110962287
1876,ssh,1.8312507206549433
1500,pig,1.8305324681019561
1353,numpy,1.8285121174782533
1101,kubernetes,1.8268822427460651
6253,认真细,1.8248732306453432
6493,路径,1.8216119011917273
5667,签订,1.821030440781678
3047,劳动合,1.8144464495016555
7035,高效率,1.8140347880150542
6538,转正,1.8127113668308497
2720,储备,1.8024432059732811
6194,视野,1.8024240761559394
6947,预警,1.798384064496208
4112,总体,1.789602842224332
4249,技术员,1.7831314820463005
5615,程度,1.7804799905260416
2640,保持良,1.780369619504556
6136,补充,1.7740086107822013
3225,口径,1.7696348529906056
3535,奖励,1.7688763191257608
5369,电力行业,1.765862611014237
1284,mssql,1.7648476806870477
870,hdp,1.7591006961271958
3013,加载,1.7571200583300137
7045,高温,1.755522712580063
3585,季度,1.7545443825730471
5087,海洋,1.7544057041558352
3750,局限,1.7538894976866912
2427,事实,1.7537268471292533
6391,贡献,1.7502390172359157
4958,水平,1.747968061627715
6109,行业动态,1.7461799813026362
2325,中党员,1.7455868488529411
6626,远程,1.744336959185861
6094,虚拟化,1.7424933787168884
5863,编程技术,1.7414567871075353
5048,测绘,1.7395122082747458
5811,结婚,1.7369635335709446
6644,适时,1.7350764504350709
3097,医院,1.7334109008955765
4002,开拓,1.7282706966593928
3574,存储技术,1.7270253934618283
6237,计算机网络,1.7224198955137258
2409,书写,1.7219225674652139
377,core,1.7218744138465718
2669,信息工程,1.7211835608285044
2056,ui,1.7185197791928764
5816,结构设计,1.7108683847908213
3777,嵌入式,1.70733416617122
5472,知名,1.70646821611226
4073,心态,1.7058390359784004
4032,弹性,1.704934564947029
986,ip,1.7020865242011953
3993,开发计划,1.6951034667805434
2966,前期,1.690963687441762
2417,事业,1.6880680591181003
5642,竞争手,1.6803133146904585
6195,视频,1.6788688396316493
6687,遥感,1.6785929658945538
4251,技术培训,1.6782809929575697
1042,jquery,1.6730082531736787
5972,联系,1.6723515283629982
2688,修改,1.6720668750241436
6213,解释,1.6704899150325208
3370,围绕,1.6678742432122224
5956,职称,1.6663298054425038
5728,系统性,1.660798702089959
6619,进展,1.6600327165760809
6081,蓝图,1.65924720363215
2255,专家,1.6589169195648306
6342,读写,1.6565758788151799
2571,优质,1.6550586830350862
4454,搜集,1.6548538126063719
6869,障碍,1.6528013547440308
575,elastic,1.6488461796246678
4262,技术规范,1.6452455827157968
906,hue,1.6445474108987066
2638,保护,1.641466454904031
3393,图处理,1.641134842880746
3944,应聘,1.6396555154762888
4548,数交换,1.6343925725281891
1321,neoj,1.630418332198891
4638,断完善,1.6300049776694479
1495,phoenix,1.6265143217333609
3575,存储理,1.6226693474371467
2424,事务,1.6206415411078214
4758,服务端,1.619933889690521
2833,关键词,1.619387180069679
6343,读写力,1.6187009965264652
2590,住房,1.618627162782755
4219,扩容,1.6185988272604672
5407,疑难问题,1.6179388722501427
6315,诚实,1.6163867844882887
4273,投产,1.615182550952808
3662,实操,1.6130923909825057
3441,基知识,1.611990883424113
6813,闭环,1.611294406872429
1247,mllib,1.6083378487312674
6179,规格,1.6074809076281726
3056,勤奋,1.6009043674307402
2841,具体实施,1.591353124949501
3896,年终奖金,1.5892225238460056
6844,际沟通,1.5864250330965592
3526,失业,1.5852687338196931
1151,logstash,1.5831825576422305
6812,门窗,1.5817375800223343
6021,节奏,1.5737417696313762
4141,想法,1.5706112462285953
6006,舒适,1.5679915769587256
4498,攻坚,1.5672135377596765
3875,干部,1.565601174216261
5906,网页,1.5631160228100927
4738,月度,1.5623609322622676
5591,租赁,1.5589505200121354
4276,投标,1.5587760391481549
4778,机构,1.5587336339715885
4106,性格,1.558013982389894
343,cognos,1.5535579398805153
1542,prd,1.5476102934817195
5243,物流,1.5452475310527902
6966,额外,1.5445063214894683
1125,learn,1.5431368513802173
1529,power,1.5421160284422122
4051,影响,1.5416106571433101
3898,年薪,1.5408846757286079
3103,午餐,1.5405558798720067
5384,电池,1.5398759195406195
3327,商业保险,1.5390254675559987
3615,安全性,1.5385970970823495
3730,寻找,1.5366551503492003
1612,qa,1.531505710193366
6880,集合,1.531393804978605
2805,公安,1.5312783186111711
2936,创意,1.5294924576419457
1493,pg,1.529292987095295
1639,rdbms,1.5275854277839964
2542,休假,1.5251612685908835
4149,意愿,1.525052068122796
5298,理信息,1.521843070153627
259,canal,1.5193531996128982
2560,优厚,1.516303279361617
1980,teradata,1.5120939263607587
3731,寻求,1.5076805350722575
3228,口语,1.5015337356379064
3940,应服务,1.4970301205811696
5889,网络安全,1.4963425146970248
1078,kibana,1.4954288647098068
2445,云端,1.4946698885276084
1048,jsp,1.4939744340912038
5868,编辑,1.4920678407359131
5053,测试员,1.4865750740007029
2646,保质,1.4825204952657192
6635,追踪,1.4809405941636855
1955,talend,1.4782256877852826
4779,机械,1.478052895964958
2931,创业,1.4765195072261554
3087,医学,1.4758017023121976
4159,慰问,1.4730569793832151
3860,布局,1.472612166763478
4942,民航,1.4690948472376117
1277,mq,1.468945041984015
2148,windows,1.465611487631037
6420,质量检查,1.4600153879844597
5307,理层,1.4600067888436334
1278,mqtt,1.459774033425677
3563,媒体,1.458547056971832
2845,典型,1.455986991667088
5538,社区,1.4543176648444998
5463,真实,1.4522998013888087
1296,mvc,1.4512400789600324
6588,迅速,1.4462565931357012
2497,产生,1.4423350491806992
5382,电气,1.440281375653872
6715,配置理,1.4400945220312258
3916,广州,1.4382357127583851
4647,新型,1.437374557913505
5479,知识库,1.437349227706132
3571,字节,1.435677790843167
5842,维分析,1.433857120377394
4442,提成,1.4324448495860562
3143,厂商,1.4309636223165956
2565,优秀员工,1.4305214665680102
5947,职业道德,1.4304960785407808
3569,字典,1.4287863687093343
4811,构架,1.4218211872559892
5343,生态环境,1.41929855279397
1526,postgres,1.4175003494058294
6282,设计规范,1.4125195111289108
5022,津贴,1.4061167601105857
6214,触发器,1.4011325831766388
6676,速增长,1.3972987569828337
4704,明确,1.3967335743369882
556,echarts,1.395164606251938
1367,ods,1.395033644418396
5662,筛选,1.3939957464293407
3298,命感,1.39207269739593
4043,录取,1.3920695005329484
4019,异构,1.3914135213088041
3952,店铺,1.3889951177994886
1760,search,1.3863867322951469
6555,软件架构,1.3855332834917518
3764,属性,1.3826544967285774
2767,全局,1.3807558861374138
2914,分红,1.379237522697019
4800,条线,1.3779935967556494
4123,总部,1.3752781916414225
6456,资质,1.3583668212212288
6385,贝叶斯,1.3583241823998067
6529,转化率,1.3552036482134304
6645,适配,1.3547911285698904
6944,预算,1.3538263611684704
2498,产线,1.346234371336835
3894,年终,1.3422219884108486
6302,诉求,1.3421235602346675
2318,丧假,1.3406894374249876
5434,目录,1.3405797370288837
5052,测试例,1.3405075829930078
6477,足够,1.3395791508955224
2667,信息学,1.3391507682746888
44,ajax,1.3381110857779484
6623,进程,1.3371831634963938
4148,意度,1.3352281962736374
2459,交换,1.333955842791314
3774,岗前,1.332467662874662
3094,医药,1.3319711815460995
7005,驻点,1.3239682352088016
2582,位问题,1.3221133534255807
5093,消息中间件,1.3179238555117083
3723,宿舍,1.314749596085812
2515,仔细,1.3140386691353643
2513,仓储,1.3133063593906338
6755,金融业务,1.3116384117153523
3795,工作效率,1.310486610756395
233,bug,1.3083332999328656
4297,报警,1.3027248772562174
5510,研究院,1.3011439275465302
5955,职工作,1.2967494067504777
1874,ssas,1.2952270779634685
2941,创造,1.2922410010952163
1509,plsql,1.289235477091193
1963,tdh,1.2871584483077378
2257,专案,1.2856846216808113
5645,竞赛,1.2846671894334734
4240,承诺,1.2836942573377252
3171,双薪,1.2822625229696794
5364,申请,1.2819877402697284
6683,逻辑设计,1.2812481157057196
6500,跳动,1.2782343316838332
1870,sqlsever,1.2781147357551301
6975,风险理,1.2778781174250449
4020,异步,1.2758061339831899
2940,创新性,1.2745031847545365
1712,rpc,1.2728461982721457
5802,细节,1.2712766805520257
5249,牵头,1.2691120434895187
4325,招标,1.2685199026068215
337,cnn,1.2657783896361707
2259,专研,1.265498640362237
6314,诚信,1.2646602691103555
1169,mahout,1.2595533934922356
5976,联调,1.2591946643852474
1515,poc,1.2571444567991237
5135,清楚,1.2562629665840888
5428,监理,1.254756255329669
6838,阶段性,1.2545487720549946
6689,遵循,1.2506761872901204
1629,quickbi,1.2474285209920912
2654,保险行业,1.2454322764949777
5039,流转,1.242120822971956
2268,世界,1.2418073356881623
3434,基工资,1.2394706061920464
1046,json,1.2388419162037556
3726,密配合,1.2364462504897196
2462,交易,1.2347689735137393
1346,node,1.2312384212002978
6285,访问,1.2312060309789128
2846,养保险,1.2280925889204544
3786,工伤保险,1.2280925889204544
3692,客户关系,1.2269862051990625
5457,省外,1.2256885393725951
509,django,1.2246561052818579
602,er,1.2238165893317536
4066,微软,1.2235960123840168
2192,xml,1.2206634873757407
6274,设施,1.2192727762309876
3885,年休假,1.2176277424640438
4710,星环,1.2170992919537413
6325,语义,1.216080388115564
3302,咨询服务,1.2159421379404212
5270,环保,1.2130687102193538
5173,演讲,1.211816015715239
5439,直播,1.2073425460843104
2326,中午,1.2064831886531642
5297,理体系,1.2061311432592974
5762,级数,1.205469835981625
4152,感器,1.2051983467902372
4960,水泥,1.2049507057715114
6852,限制,1.2049095723896182
4092,思维力,1.2047636617100768
4014,开阔,1.2006040234396638
3260,合理性,1.2000715538336149
6847,降低,1.199807314486756
5389,电话,1.1992433422558861
5870,缜密,1.197896521274741
5931,考核,1.1973038850051092
2887,分公司,1.1956753305610148
3332,商业模式,1.1948905363928002
1715,ruby,1.193721539911523
3737,封装,1.193250062528745
5292,班车,1.1923709217814062
3192,发挥,1.1894201301597351
6104,融资,1.1885192961065059
6130,衔接,1.1880255887621383
3935,应层,1.1855695359985665
3779,嵌入式软件,1.1843296356426238
4625,文旅,1.182644498264162
5686,类型,1.1813207129409002
6871,难关,1.1812930939293036
1798,sk,1.1797948988164644
557,eclipse,1.1785450383304705
6352,课程体系,1.1718553421083708
4598,数表,1.1698584734862258
1336,nf,1.1685756131003062
3950,底薪,1.1678496745770872
5536,社保险,1.1678409728977808
2226,zeus,1.1674424023152061
1691,review,1.1672877287041492
3781,巡检,1.1658306957049993
5804,终端,1.1650599602856284
5534,社交,1.1646310147591097
4298,报送,1.1635013661293234
898,hr,1.162808452093544
6043,范式,1.1614316097889754
1987,tez,1.1610414065090602
5623,稽核,1.1609957131131514
5992,肯干,1.1592687516018059
56,ambari,1.1588032094668657
4341,持续增长,1.1579439453723357
5034,流畅,1.1519322671361731
3806,工具软件,1.1504400386024258
4689,时性,1.1503084969283224
6876,集中,1.1476161512272927
303,cet,1.1470603131436858
5632,突发,1.1434339606755581
5346,生成,1.1429653776894744
2088,vba,1.1407892238720825
3435,基念,1.139076616712849
5617,税务,1.138724539852043
3421,埋点,1.1380618345993083
6640,适应力,1.137054501088835
919,idea,1.1369457179776026
4592,数类型,1.1369359547481643
4271,抓取,1.1330939103749773
5904,网络通讯,1.130415823546128
4552,数值,1.1269571397103268
2790,全额,1.1255963744480066
6843,际关系,1.1254034090650904
2512,介绍,1.1235580914732257
1605,pyspark,1.1230554393154764
3250,合作伙伴,1.1224684200685893
5068,浓厚兴趣,1.117884570432933
2917,分表,1.1171066585535108
14,access,1.116776721077673
5651,端正,1.1146868700086785
2594,体化,1.1138753275507165
3657,实体,1.1136082125303108
2780,全职,1.112846991694374
3152,原始数,1.1127106207961672
1803,sklearn,1.1113936380061364
244,bw,1.1095426824964343
2591,住房补贴,1.1086873422629686
3564,子公司,1.1084029305870613
3469,处理程序,1.1080443849665367
2859,军工,1.1078865789151033
4769,期间,1.1075325144655397
2630,促进,1.1057158049911169
3311,品质,1.1047849162442565
2939,创新型,1.102890841816808
2773,全栈,1.1028491556676296
3322,售服务,1.102774860617319
2957,制造业,1.1022654467159096
2934,创富,1.1021720227605307
5726,系统实施,1.1020707816048678
6638,适合,1.102027779667702
6983,食宿,1.1009068044078518
2944,判断力,1.0998804248830376
2637,保密,1.0996777437133696
1013,jave,1.0966381536793481
4052,影响力,1.0945224395042914
2624,供应链,1.093733464977525
4431,措施,1.0934282866426377
2191,xmind,1.0931582897395675
5311,理工类,1.0921944456357089
4549,数享,1.0916754538254776
6445,资格证,1.0910482535056103
3672,实行,1.0899191529740007
1904,strom,1.089029885477498
1342,nifi,1.0889687355582789
4275,投放,1.0881767036193515
6170,观念,1.0876262703977693
2579,伸缩性,1.0858938810290928
1880,ssm,1.085175881815149
4191,房产,1.082335282359181
4605,数链,1.0811015623779465
6663,通信工程,1.0809659082716558
6187,规范化,1.0798361982644127
1344,nlp,1.0782489419584425
4377,排序,1.0764891534573748
5234,版控制,1.076341445386474
3681,实验室,1.0753193772384744
5841,维修,1.074905756193216
3021,动力,1.0746275741538425
5218,熟知,1.0745908462245284
3343,商机,1.073513842265776
299,centos,1.0724905024929685
5518,硬性,1.0711823546961063
3276,启动,1.0695172556482002
3943,应程序,1.0692167296886415
